ObjectId,Country,ISO2,ISO3,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
33,Cabo Verde,CV,CPV,-7.382517218,-9.619291658,7.924255276,3.22108109,5.964688307,-8.732881997,-5.35082691,-2.508201796,2.008135846,8.428370343,-7.765076727,-3.983547204,-5.664557074,-4.804409131,-6.452379541,-2.267642572,6.295083637,-4.933511771,1.607128971,-1.605735832,3.113655663,1.218055437,9.353178156,-9.122670201,1.548859359,-2.449330316,-3.497787353,-9.797621335,-1.950430928,-2.885756207,1.993623105,-1.577948695,5.758639728,-3.076019146,5.700862172,5.015644067,3.204060803,4.081906426,-0.437894804,-0.43770106,6.861736859,5.265477436,-0.080465978,-6.976522528,0.496418029,-6.452933377,-4.753568978,-8.129563984,8.956152113,-4.00429822,0.295262688,-5.131771211,6.375664179,4.749423942,9.105447696,4.214184257,1.050298601,-3.665528561,4.093238318,-4.479714681,4.383804464,9.163815958
34,Cambodia,KH,KHM,-6.466911277,9.591360086,2.10156564,2.701701097,5.608349338,2.991183276,-6.131796553,-2.869529099,-9.515953352,-4.532236035,9.655486858,5.935822314,6.492394592,6.973473853,-0.65960751,-3.361573506,8.74508548,5.5019111,9.399740085,-3.390954862,1.051193997,-7.988755675,5.096200282,6.461322532,8.333760061,7.648305829,-6.621306978,-7.670699503,6.400224334,-6.352743507,9.728357945,3.973913664,-2.238700227,9.586547621,-5.810118678,6.351382217,-8.44019948,7.352411795,-6.79749078,-2.566284722,-6.069611509,5.218228148,8.949080334,-9.923850589,3.949316393,4.052989119,-3.669833393,7.815529909,-5.691460792,2.624021167,3.638868452,-9.500585865,1.701423917,5.523526674,7.540444966,-3.125193491,2.565161057,3.38544246,0.888587338,-0.666762581,2.548638463,-2.584051203
35,Cameroon,CM,CMR,-8.121445784,-4.696952445,4.806437567,8.651086476,2.044072786,-4.473951618,5.799377313,-7.339972611,-8.129659346,9.206473551,4.437538089,-0.275897832,-6.031737988,-9.204774588,8.034645896,1.853714297,-0.84865886,6.529128756,-6.085157346,2.426645715,-2.007594057,-9.849894573,0.805018086,0.097843781,-7.23944145,4.232105539,0.922081195,-7.286809339,2.325266835,-9.963674939,-6.267054812,-1.535524598,3.058579112,-6.124473832,-1.314632795,-8.908707171,1.46176241,-2.035215381,4.008416598,-5.900822325,5.859623326,4.611908831,-7.181226508,-4.171351997,-9.675615273,1.096192643,-3.47476559,-4.652244183,4.006509408,-2.037091406,-9.235315624,-9.591522484,4.981374855,8.767208057,3.815534947,8.009791231,-8.252852061,4.924792033,-3.068777552,-4.209122203,-0.036063113,0.204667136
36,Canada,CA,CAN,6.490234037,-3.892697944,4.20981535,-7.697922745,-3.140871082,0.737654149,3.121580581,3.397205012,8.955066798,-6.184792016,-9.572833028,2.075040393,3.1938799,5.352063902,4.508697721,-3.221134522,7.374284909,-5.778263076,0.175804229,-1.014442305,-4.052904542,2.58997036,3.215743156,-1.765094145,-9.282534621,0.265907581,5.552651079,-9.414242367,-7.590914625,2.39985574,2.72885784,2.244157147,8.17674994,-9.590039442,-7.972306011,-5.751899156,-9.902641624,6.206181207,-6.350428835,-4.225684882,-6.026459658,-8.57205459,-4.44965712,-1.591185006,6.40040702,1.959979421,-1.734550119,-8.888820026,2.052704451,-6.483598782,0.752565483,-3.268958851,4.500859554,7.996168297,-9.025486492,6.191595707,-4.569471297,-8.647574287,-5.030612343,-8.951889322,2.867613495,7.208083565
37,Cayman Islands,KY,CYM,4.874033566,-2.112506461,-9.783647392,-0.940803796,-6.771779817,-4.791138411,-1.115507267,0.013808982,-5.487675695,-8.926280617,0.258215053,-6.517166168,7.504285586,-5.732297796,-6.154233039,1.255820854,0.662398167,-2.323027155,-1.464960919,8.92190771,4.458810966,-4.14311208,0.584508265,-7.260305306,2.803472997,6.843987184,-4.690794917,-8.882441896,0.38036843,4.472180468,0.814976044,6.228946827,8.416083607,3.8333194,-8.23911161,-7.757331995,2.124529416,-8.656665558,-7.414492536,6.650178151,5.921653355,0.089005856,2.35642465,-7.205716263,-9.918186348,-4.829702154,9.337031774,0.131619053,-6.571853943,-1.326102086,6.87460277,5.874331966,0.502227906,-8.198617288,-8.48007578,2.636758676,-4.106359264,-9.403268351,-6.751347157,-3.816244193,1.868040605,7.602399644
38,Central African Rep.,CF,CAF,-2.493506896,5.342571331,-9.481364068,-5.467976272,7.843849376,0.214607248,5.316628976,2.679233136,-2.882694413,-8.00995733,-5.748589862,-3.131317755,-8.443943105,-7.128770108,8.412562367,-1.278649065,-4.805665622,-5.671836402,5.690846201,-6.298611724,-2.85578363,-4.505788468,8.297117962,-9.545401008,-2.75213899,-2.959815123,-8.946789933,-6.920013651,4.220914139,7.489685085,6.609332308,-6.827687441,-3.209481109,-3.102708012,7.357652906,9.543514468,-9.341633891,-3.170552227,-2.679344531,-1.681577814,-3.640203329,-3.717839649,6.044072406,-3.986619272,-8.358870189,0.176062875,9.586781403,-2.119157733,0.984018317,-3.441533118,-7.022642184,4.839174399,6.000955387,6.867023297,-2.802466208,9.938751415,2.712635766,-6.131515355,3.017932465,-0.849710188,-1.127015083,6.400435876
39,Chad,TD,TCD,-2.498454892,6.364003626,-3.902069302,5.474887388,1.889423745,3.831122121,7.912982362,7.253738762,-7.87649483,6.730963797,0.836522618,-0.046084655,-4.277926719,-3.008617638,-6.31056977,8.924540828,5.775141041,7.202456704,2.627690856,1.926558272,4.66399093,-3.818001752,-2.451972368,9.227234652,1.355075316,-4.59313421,-8.436379701,-8.222465474,-8.514760546,1.583299511,6.942564135,1.372302882,8.681459164,-5.537376795,-8.447513359,9.425719275,-0.727026394,-5.998372628,-3.580189465,1.295721353,2.089112515,0.938347683,2.606135133,8.013959373,7.681258796,-0.732914922,-0.349280396,-2.669723933,-8.034012404,1.530152854,4.864858249,8.776950464,6.615470953,-6.306138552,-0.714481113,-4.669850775,0.341950109,0.604049557,3.025119937,-5.328088941,6.540055812,-4.071835367
40,Chile,CL,CHL,1.594028853,-2.850829217,-6.812230588,1.725417096,-1.329549211,0.43147486,-6.029247717,-3.942221031,8.098329542,4.191010383,6.018764783,9.807385149,-0.001100931,1.958544131,-1.47960174,-7.285003151,-6.887049586,6.175988819,-4.365513444,-0.734879244,-9.389157767,8.343298752,0.080415019,0.549781022,-4.662335392,-6.79531505,5.788438626,-4.598688963,6.795256109,2.621011667,5.061513583,-8.253652521,0.8114472,-5.934551438,4.882233048,-4.813028527,2.856902729,-6.655914128,-1.29030407,-9.262042476,7.273919523,-0.674424423,2.113620287,1.444511604,-0.400947478,9.754763777,6.550663045,0.206649773,-3.362745264,3.900306871,-0.934242587,8.083133754,-5.900159559,-3.891452381,1.706579992,4.881388303,-8.854658646,1.616132382,-9.791924728,-5.319733559,-1.956414726,-9.25335971
41,"China, P.R.: Hong Kong",HK,HKG,0.212417543,-6.045145885,9.458468765,9.45469107,-2.586285069,9.103478262,4.098651535,-1.548571103,1.741917404,2.439918803,3.164774952,5.430420595,-8.58043703,-2.591612988,-4.42336237,2.983595272,-5.411392035,-8.879238355,-4.868919698,1.733186143,-2.600104647,-7.44239423,4.469247656,7.896270285,-1.002538939,-6.162811201,-3.782710741,-6.200915719,8.767670957,5.640121153,9.5389947,-9.645951409,-7.058256142,-0.164910626,-2.077458798,-5.71783777,-9.79367186,-1.946905167,7.516025637,-2.243524875,-7.919123168,7.411053979,-6.124941706,7.092809034,-6.332676318,5.269431303,4.059334711,-1.849313964,6.103693407,-6.996140963,-0.357729452,0.734033293,-8.247223766,6.876769634,4.941093002,-8.844618488,-7.394073289,9.206949758,-6.010846984,-1.07662661,-3.77937883,0.464812122
42,"China, P.R.: Macao",MO,MAC,8.536613691,3.238837024,-8.18681624,-8.296282162,-7.44674742,-1.30982575,1.742410632,-3.275052507,0.380624616,-0.160276188,-3.604770855,9.225827526,1.152912958,-4.567642465,-3.002389735,4.014934978,-6.788083152,9.305124466,7.936821221,-1.5602311,-8.046945966,7.788798426,-1.493051717,-8.263061781,-6.911285099,2.820768455,-1.598663474,-8.04921914,-6.558912347,-2.628213229,9.764898944,-8.406224388,-3.268404179,-3.639038356,0.302214545,8.153458664,-8.194853692,0.527759461,7.473228152,-8.870115806,-8.23468069,1.063848727,-9.914771325,-6.793551983,9.526968789,1.856382093,5.777338902,-8.887064275,0.073436947,6.000161277,-1.010919136,1.145351367,3.208582042,-1.06858404,-7.343581309,1.993189716,-8.029377324,2.836252099,-0.888953774,-9.129104439,-1.900057196,-2.864987775
43,"China, P.R.: Mainland",CN,CHN,8.574901064,-9.031587116,-2.615791598,-8.532680879,6.336636383,9.613130804,0.21141329,-0.564873438,-0.835026336,5.780358435,-8.317040783,4.832699045,-4.573801542,-4.766906548,-4.282063114,-5.890011255,-7.271983946,-1.598678401,-2.694226695,-7.262009163,-4.916661328,1.059132182,-6.79955385,-7.534269974,-7.887066631,-7.505542746,5.200606014,7.24697301,7.957272123,7.574562025,-8.000346849,0.839531239,-3.903168784,6.202515956,4.775254953,-3.295330755,8.888897219,4.740263582,-4.959506747,1.809582971,5.995310658,2.291715765,-0.64243126,-8.471356235,-1.090828566,-5.565938006,-3.274935444,-5.123761047,4.431410555,-3.434060469,4.482107935,-4.741119031,6.073848041,3.80696038,-2.882044399,-5.400795606,0.162122671,-7.057861225,1.58444578,0.715155209,-4.874942543,-4.830115238
44,Colombia,CO,COL,3.179905788,-4.034030286,5.421974057,-8.936081434,9.846989999,-9.08287678,-4.32850669,3.905225063,5.795265463,-3.688168953,3.844166483,-6.992334379,0.82545855,-8.12578232,0.474212826,7.264883982,-0.590166193,-8.422054208,-9.550766101,3.706562402,-7.53252346,2.726508782,-9.529473625,-7.855384063,2.439873934,-8.882625649,-2.190754207,5.465157743,6.325176756,-4.87193565,7.132119296,5.825576928,-9.533821712,-6.690119607,6.972237581,-9.684656323,4.248987706,0.89128438,-6.063666851,0.945688196,7.580596144,-9.983491752,-2.143968455,8.704623678,5.191450946,6.142182559,-7.749734425,4.44440197,-0.156380221,1.381792189,-4.179144967,4.195888324,3.311109867,6.043158126,5.464158498,9.469989272,-4.531187452,-1.133415768,9.184808517,-9.022516653,7.26015482,-7.666557795
45,"Comoros, Union of the",KM,COM,-1.849719749,-7.553551258,-7.504481617,2.745891001,9.5027554,6.301436825,-5.063708071,-5.152550855,9.686535474,2.777373753,8.115435,2.249774204,-9.921076849,-7.705561068,4.217606967,-7.144145316,9.000192201,4.60151999,1.347641525,-0.623499421,1.54948885,9.390909026,-8.991775774,1.860028546,-1.036097024,1.149190466,0.778026531,-3.186967483,-8.058315392,3.898570067,7.645433669,7.415483213,0.330171928,6.287849469,-7.842789282,-7.438634998,9.688764555,-1.129547573,-9.118362431,5.465448225,-9.399208627,7.935480155,-9.465950357,2.290748623,-6.095589509,0.601976393,0.364657554,-8.421326155,0.540283526,3.167999566,-5.445693328,3.356392021,2.543899387,-3.515786695,2.787992427,9.474033935,5.556979215,6.700618026,-9.882891613,-9.90158405,-6.644677905,-8.759194538
46,"Congo, Dem. Rep. of the",CD,COD,-5.1002032,5.131316536,-0.654343617,4.623142974,-3.531393197,-0.612895012,-0.465665659,-3.608034276,7.897986611,8.167868459,7.896858242,-1.382796574,-0.186601451,6.796790375,7.104171177,4.666491982,-3.886952702,3.06115866,7.038606669,-5.221475581,8.737138684,8.378437917,-8.69441097,-4.051462535,-5.528044856,-0.373889746,8.233123621,-7.730206986,-3.759785452,3.311748869,-6.620736368,-7.658061402,-2.931502641,-2.027135489,-9.827171942,4.729128252,3.831803587,-4.289780651,3.329427839,8.911163207,-5.954824887,7.257688175,1.691369285,2.668521572,-7.367901968,-6.693121786,2.96548258,2.727503467,8.690268363,-6.118586357,-0.840923851,9.477134841,-0.366096718,-4.044059687,5.393176653,-3.76839971,9.705243861,7.668884873,0.477848365,-5.058652932,-4.533884344,6.63064511
47,"Congo, Rep. of",CG,COG,8.66199737,0.244214506,4.569407693,6.91551015,8.074388775,3.210391197,1.283645564,1.465853516,5.213973202,7.167220573,-8.624591955,-0.641907856,8.561648602,-1.377135357,6.331563391,-0.439819337,1.717770193,9.697529526,-3.763567336,-6.435363429,-0.372078048,-6.067406592,-3.654531227,9.397881959,4.256022811,4.971749912,1.447814454,2.379212441,-7.952265229,-6.790333234,1.492620394,5.408489665,-0.941620865,9.7917795,-3.542340924,7.031370745,-5.470720195,-2.496819632,-5.467330428,9.169730426,-9.437824984,0.775027159,-3.965375401,8.44338952,2.285731827,1.257609306,-0.776627468,-5.359545234,0.030540532,4.198950748,-2.150247085,-7.465870301,-9.47317351,5.278257702,6.764865026,7.828328116,4.589291478,0.304612117,0.781368926,5.924947964,3.402233335,-1.5378289
48,Cook Islands,CK,COK,-4.441619898,8.434819859,2.86881748,2.189301857,-2.105401269,8.234325024,-2.847504349,6.391447433,1.365932438,4.053029704,8.500393524,-8.335028032,-3.675312766,-4.664266705,6.933833837,-1.007239596,7.733201613,-8.978361361,1.925745595,-9.978947798,3.256236757,-1.269735415,1.135472856,-1.625058287,0.302604677,2.590606291,7.182442334,0.31068501,-6.812338288,7.868484724,4.091202392,-2.54609121,5.567197953,8.534718191,-5.270389856,1.686390064,9.870000162,-5.372653305,6.24065295,-1.839505916,-5.720302015,6.986464596,8.626749994,2.157241668,-9.53153791,7.596691651,8.769310335,7.671886753,-5.415591137,9.729578923,-6.419697334,-0.455684865,4.294832841,-5.403672681,5.880355328,6.9481056,1.878607932,6.780010187,-7.283913906,6.016606961,7.930184962,8.890479535
49,Costa Rica,CR,CRI,2.335501662,-3.915473229,-7.20133542,5.724150687,0.292580968,-9.277269748,-2.931635192,-2.023312753,-5.553677137,-5.096620437,8.087288325,-9.40274477,3.166913931,-5.489066569,7.325554174,-3.580419739,-6.337680019,9.783658942,7.031655241,-0.190993524,0.788623651,5.463959174,-6.387382342,0.567991479,1.175731686,4.907453508,-6.287112705,5.938315108,0.288084601,-7.884473568,1.904773283,2.028789378,-9.982452742,-5.26422303,-8.295051504,3.478343187,8.782408558,2.493575379,1.709826658,6.398070953,1.476680258,-7.723997536,3.852936494,0.041052712,1.0615738,0.080091527,2.006962052,-7.963566207,1.547121065,9.953297672,-7.010734119,7.77257776,4.43532303,2.143574111,-7.114747388,-2.937173778,-6.74423355,3.346994555,-3.767704709,-8.230462015,7.322425325,-2.895581395
50,"Croatia, Rep. of",HR,HRV,-8.538353336,-2.810549654,-8.625385721,0.460393488,6.609985038,4.772234859,2.652206811,-4.973253051,-4.590113907,-7.839902002,-6.684437086,-2.80172197,-8.3316502,-4.64119749,5.799596846,1.922821942,9.940514873,4.848522881,4.852934557,5.817417998,6.775861673,2.978093588,-0.353994473,-4.13642575,-4.517225131,-5.670033732,-4.134433675,-5.974737589,6.481127797,2.899011054,3.18021119,2.802577461,6.241036288,4.825714469,-7.782163514,4.950368423,3.345384545,3.18250236,6.584623066,-2.692843276,7.283809593,-5.153903272,-7.556139929,-6.579245173,8.318128938,9.905580422,-9.201262972,-4.429196368,5.792011824,3.940213367,0.191868013,3.238021014,-6.03701374,-2.392254935,-4.876045667,9.531575613,-1.263341111,-9.312387939,5.082327575,-8.230765562,-5.49491255,-7.673359086
51,Cuba,CU,CUB,4.198433455,-7.814657512,8.946641522,9.352271474,-2.712581345,6.693844841,-7.07785175,-2.889751645,-0.681317704,-4.748766842,-9.853201368,-4.757097132,-6.02008834,6.457642385,-0.54012864,-9.044787046,-2.586871451,-4.174281041,-8.103532778,9.329390918,-3.800098697,1.689653616,0.886027099,7.018682832,-7.781358314,5.39018651,-6.770121938,-6.228526663,-0.963347762,7.633567356,-3.391522133,0.097933981,7.562995449,-3.42614566,2.275226075,6.96496734,1.235029762,-9.007323713,1.532918347,2.683918385,-5.251640333,-7.338315369,0.71105909,-8.292550734,-8.582793829,-2.904423777,-9.666410025,-4.496539918,0.674186143,-1.594386539,-3.894678322,-1.501832471,-7.010980876,-5.661257364,7.665190817,7.594009812,5.450369017,3.967524331,7.41816053,-0.634971306,1.359923735,4.79336916
52,Cyprus,CY,CYP,0.100375189,-9.442144845,7.271398537,-8.720900223,-9.790360707,3.151924978,2.875133017,-5.819186684,9.147991059,-4.593612891,-7.568125116,4.46776801,7.162283408,-0.00444104,4.773502225,9.297093799,-8.638877176,9.989393897,-1.98191275,-1.811979554,-5.205361763,9.858688399,6.149614138,5.420069991,2.172324333,8.93688745,-6.885793238,-6.031953225,3.220174336,-2.484008707,3.234478196,-6.670221605,3.006247697,6.687648572,9.707304306,-5.387431735,-9.353493385,-3.932638862,-8.727152905,-4.23946839,1.142754421,5.774611786,-4.576637353,-1.955657693,-2.006358621,-0.118355383,-4.642169479,7.955041022,-8.304417168,7.227257976,-6.350283308,0.947461791,6.045825543,0.220483759,-7.754279393,-2.985883756,4.461940956,0.881306627,-7.635617747,-1.560615246,5.359790871,9.276118959
53,Czech Rep.,CZ,CZE,1.26563658,0.4136774,-0.621207933,-1.576713332,-3.735375544,1.46533923,5.934963956,-2.073275561,3.023843849,4.755570294,-3.8759729,-8.817196394,-3.001288309,-6.036598909,-2.472505135,-5.038936735,7.550991497,3.321038708,-6.553231308,6.068918996,3.395208393,-3.522017124,-0.594564528,-9.861386225,8.558276293,-2.242083976,-3.665194373,-2.369072708,1.980956217,4.56043421,-6.333154746,-1.967013999,-5.382295218,2.589444257,-8.686915904,5.943129752,-1.544905147,0.753587328,-5.07405574,2.807303119,4.877895047,-1.415814018,-5.726118293,-9.892698258,-9.598163408,5.82200395,8.093494701,2.82752062,-9.62108601,4.158059335,2.626664674,-2.444598328,3.726284163,-0.092289817,9.796174614,-2.783118814,-9.205580412,9.656411559,2.382410954,-5.411053597,4.122298854,3.207494979
54,Denmark,DK,DNK,0.592852651,-4.78784909,0.879017124,2.238213078,0.776787322,6.589435496,9.674415294,5.666834272,6.152167726,-9.899329218,-6.900335634,0.438353899,8.53699127,8.589329723,6.390651297,4.791718569,-2.125278735,2.236815921,3.874370677,-5.485037524,0.589372994,1.113974221,4.695617049,8.881141362,-2.881489574,3.357205176,-8.739697068,1.684615423,6.680235106,-3.400497864,1.484385118,-8.79500352,-0.768041443,9.612321557,3.614169984,-4.439364007,-0.533593619,-1.429431656,-0.783413549,3.500698487,-3.595993603,-4.237235414,3.562363691,-0.22458371,3.471137163,2.190660733,0.871401793,-6.69568518,8.437682856,4.219844401,-4.819315942,-8.138422725,-9.775328667,-0.088051656,8.635775105,5.198955682,4.559556239,7.426893285,9.665471049,-9.983087566,6.581238743,-0.756706974
55,Djibouti,DJ,DJI,8.500501682,9.161383311,3.978259183,5.267904938,-1.432073011,2.187611239,7.871426682,7.9550403,8.458389737,8.909241595,6.538982359,-6.742542822,0.320027389,-6.546588282,6.205812731,-8.729146401,-6.178521307,-0.487361099,-4.093714367,4.411089564,-7.82408472,-7.243028215,0.588444661,-0.060657009,1.044737998,6.780378986,-1.834026325,-9.418920354,-4.31673608,3.943269892,1.812131753,8.914009128,-0.300672033,1.475973693,4.42402949,-1.779563295,-0.759422488,0.603672703,9.095640189,8.225959023,-1.814803509,0.711145724,-4.359100351,-2.179679745,-7.947296292,-8.249747846,7.372470126,-4.785017473,6.472126849,-1.326482771,1.435809029,6.818851504,0.526315176,-8.772534472,-7.859172923,-3.394298761,-1.688405488,-0.212270206,1.975122806,4.727204724,-4.026042166,2.143321901
56,Dominica,DM,DMA,-5.778231904,5.957320317,-5.644470216,7.50617012,-8.715548181,-0.214205116,6.742516501,8.844696284,0.437437257,2.212937302,-5.114518379,-9.787226268,-1.26287533,-7.999807928,-1.14753819,-9.657196293,-0.2769445,-2.192152174,1.111969521,-9.470653076,0.701810841,0.930619906,-1.436857997,-2.921373803,5.16312191,5.861429833,0.319672684,-0.075369485,1.661546999,8.890520741,-0.43677778,-3.602228954,-2.898321917,-1.162809725,-8.418141802,9.936993394,4.183281518,-1.677648296,-2.323730046,9.684434382,7.373472672,-1.158316592,8.408228777,7.467024547,-4.557626236,-2.215680828,3.351284771,6.217901642,-1.441629501,4.402437914,2.717009984,-3.932554877,-7.338829213,5.392517333,8.811618848,-6.286394129,-0.156784843,-4.033586184,8.091263894,-9.236459452,-0.658493577,-7.595433917
57,Dominican Rep.,DO,DOM,-1.290061421,-1.933840341,5.360821071,7.532136395,8.948081607,1.404178241,-9.517455553,0.961511688,6.518875709,7.011399931,6.091923471,-7.592108267,-6.038914328,3.057673304,-7.363778997,9.292034139,-8.424634022,-1.801157102,-1.397809201,-7.324142975,1.43580174,8.212925527,-0.497523153,1.938826809,-0.859350849,0.739559744,1.032964482,-9.526712882,-7.632751839,6.013540767,-2.371782854,-5.998572279,-7.966584203,7.367530313,7.960155947,-7.867352866,-2.911195326,-7.992394198,0.130488914,2.673335847,8.048239183,7.974758913,-3.304260262,4.054403157,1.04266725,8.715646585,4.556910725,-2.363286102,5.585550646,-5.685958876,0.637150497,-9.103201177,3.189938547,9.951374528,-3.400989092,-4.23718176,4.203254679,-7.384393268,-5.57350672,0.350483659,-1.052711913,-0.370207398
58,Ecuador,EC,ECU,9.3089448,8.779947297,-7.071776379,-9.633326085,7.737690468,9.041447065,8.535985397,-3.141446856,2.355331514,-9.336160983,-3.848189977,8.832611271,1.77791197,9.427486979,-0.917660423,5.956606835,8.128639228,-9.202296435,5.111987887,-9.091020283,9.173302336,2.425414785,-7.91102254,-2.828276185,5.744791314,1.354121949,0.801050623,5.469429968,-7.917627808,5.950283436,-0.769460263,7.621957231,-0.820702003,-9.621926469,7.181166696,9.153916146,-4.183463789,1.95043679,2.732629175,4.231083493,8.391566176,5.621106711,-6.606529002,6.627332029,-6.830607026,8.418987768,0.364513201,7.738993189,7.750682502,5.578505199,5.404854446,-7.036221028,1.867224066,-2.168017292,-1.461519378,-7.430921266,-6.008203242,-9.749324899,7.988612751,-9.043595408,-8.57615215,5.14597707
59,"Egypt, Arab Rep. of",EG,EGY,-5.035873248,2.349915698,-8.041451643,-7.720490126,-6.466695116,-0.093351739,-7.326583765,1.372572842,5.069690277,9.568473098,1.172962824,3.326877606,-6.13176279,9.381777781,-7.079392086,8.052832979,-5.209492819,0.48760418,3.413517542,-2.783564957,4.422433251,9.968613384,3.441075709,0.683523367,6.196749089,2.986811939,7.720813989,-3.206880897,4.315653985,7.737978209,-2.275317757,8.660267582,-5.127083748,-2.224200841,9.601667607,6.415734451,9.898375466,7.208117911,-1.818487506,-9.657629823,-3.900920198,9.670313816,-0.116353473,6.056356485,7.11806317,-4.736829039,-5.543539998,6.023324374,3.734062298,0.564229381,-2.808261179,0.284249977,-3.593087267,8.953460872,3.091764927,1.376596189,1.160562857,-3.483187627,-4.314935413,-2.878581892,9.29885392,7.521855454
60,El Salvador,SV,SLV,6.171594728,9.094332753,-4.462464726,8.387101611,4.743325397,3.375415803,-0.813653693,-2.323598176,-3.254730752,5.881150442,-8.816700304,-9.269385191,-0.386402205,-7.751720685,-5.019695711,-8.548626509,5.319804484,-6.296063558,-0.991522216,-0.046942451,9.134572921,-3.856171443,5.215372236,-1.088481685,2.133612476,3.135152466,-1.860614828,-6.356933156,-0.991108931,2.997170333,0.429558033,-1.55398845,9.690156037,1.269520961,8.992211867,-6.310640023,-8.135077184,-2.186397587,7.278380696,-9.397482647,-4.723382324,0.079708036,4.209814331,-6.127175761,6.337453448,-4.456311294,-2.279384411,-6.572735654,2.871604177,6.981996149,6.266957844,0.087396285,-5.291176173,-9.733635966,-0.690702696,5.068217216,-0.459963199,-3.133462859,6.435447982,9.668851936,7.732179671,-7.164820692
61,"Equatorial Guinea, Rep. of",GQ,GNQ,5.101374334,-8.324291104,9.558661368,7.866331933,6.822934231,9.535926786,6.579211722,4.195073728,6.07405822,-5.855525329,8.255071812,1.235177839,1.811663661,-2.727540595,-5.564283175,-9.522183377,-9.617237808,-7.533493672,-0.599603755,4.67033469,5.771318184,-8.457369122,-6.085873362,-0.984065294,-4.642210535,0.752808943,-5.378008676,-6.759570785,6.175110248,-1.987060061,-5.28635799,-6.259934269,-2.676157354,2.27919642,-1.391658644,-1.715973007,6.094349661,3.642390636,6.431353676,7.938158093,3.168236089,-2.272494171,0.432660808,-5.824185923,-0.356243529,-6.553040383,-6.434402278,-4.66093506,-8.727260168,9.868164684,1.194659187,3.541620917,1.194787239,-1.621352575,0.843085483,-1.801618863,1.97916385,0.177807009,-8.759563497,4.291252301,1.929425674,7.193171365
62,"Eritrea, The State of",ER,ERI,5.714364594,-0.72829459,6.761934288,-2.901481722,-6.224709525,7.821600836,-3.391660522,1.635107703,-8.019165243,9.217536852,-3.147205453,1.476508017,8.200742809,-1.557355854,-2.756374806,3.433019399,-8.698462371,-8.446984125,7.841714511,-2.122941018,5.705813468,9.114905825,-0.330078407,-1.753584647,-1.136318325,3.154599998,-7.945296286,5.159399134,8.856511285,4.424014209,8.583527116,-6.769336609,1.79184294,-3.272067392,4.388758764,-9.14083313,-1.827085142,1.167749947,5.786840573,4.376498707,6.36959603,7.22936449,4.042400296,-4.308260912,9.697949389,-9.807140016,-5.075581069,0.095024581,3.774227464,-0.695379456,-5.923987473,-6.654974321,-3.991979365,7.091881061,-8.645893409,-5.29730017,-2.121251927,0.298829432,2.483831455,-5.993619692,7.7017227,4.523676085
63,"Estonia, Rep. of",EE,EST,-8.381261082,-2.76161834,-1.416838389,9.874311935,-5.355537621,-7.975002763,0.169063426,-0.133052204,6.594896009,8.152579238,-0.562915148,-3.898342455,1.12784141,7.719929716,7.131980387,4.099798591,6.621164105,7.75783087,2.089059311,3.686764039,2.323886292,5.48837232,-9.468306438,-3.562788376,-7.296426846,-1.776271992,-5.670596368,6.794269674,1.45731064,4.459934166,0.487449576,3.71688449,-2.163070404,9.805593257,2.232458566,-2.484257252,4.492233463,7.407098843,8.070716803,-7.628153602,4.511275291,-1.817315506,0.321065215,3.905692385,-6.93127941,-4.630487362,4.491909628,-4.069458002,-8.649291246,8.503155831,-6.790161788,-0.387995187,2.45936732,-0.994059603,1.841029857,3.351124525,-0.704204023,1.183318251,-1.638876345,6.327892146,1.713806825,0.195610428
64,"Eswatini, Kingdom of",SZ,SWZ,-2.019344544,8.531895568,-9.651917842,-6.061586293,6.276709417,-7.491331193,-1.601284674,9.699823519,0.230544173,-1.136805605,-2.480069189,-7.608145614,5.4826675,3.182006988,-7.776457968,-3.777990888,-0.307128495,-9.558595595,-8.322560089,9.460835129,-7.49913751,7.899201916,3.651769007,-8.997549391,-7.658628276,8.602040757,-0.186057935,4.216363892,-2.453031766,-2.099866303,-7.263538169,-9.070443281,5.174622437,-2.784640863,-8.138457965,-0.903999295,9.973620324,0.540247611,-5.973935464,8.477924114,8.986114215,0.131236426,1.137472978,3.998817528,1.537826676,8.510277666,9.481392667,-8.817761121,-3.409910378,1.890443118,4.576807226,-1.647775479,-9.544790562,-4.737699862,-0.69234908,-7.191927183,0.570800337,5.03301987,9.908172835,2.757931738,6.631786476,-9.596979033
